:START_ID,:END_ID,:TYPE,relation_name,description,weight:float,source,confidence:float
e_a5d4988cfa2c,e_ef8ad83bf481,适应症,适应症,,1.0,medical_kg,1.0
e_581e27e72d57,e_e52e1116a357,临床表现,临床表现,,1.0,medical_kg,1.0
e_581e27e72d57,e_568a113a99be,临床表现,临床表现,,1.0,medical_kg,1.0
e_f72c9ddb584f,e_96f877c63591,下位关系,下位关系,,1.0,medical_kg,1.0
e_f72c9ddb584f,e_41306e2bd98f,下位关系,下位关系,,1.0,medical_kg,1.0
e_a49a8bbadcd9,e_5ec106e146e4,相关疾病,相关疾病,,1.0,medical_kg,1.0
e_4d1e3344285d,e_878d76b2f827,相关疾病,相关疾病,,1.0,medical_kg,1.0
e_4d1e3344285d,e_25ee13144817,相关疾病,相关疾病,,1.0,medical_kg,1.0
e_4d1e3344285d,e_c262ebb03d37,相关疾病,相关疾病,,1.0,medical_kg,1.0
e_85268c92f0b9,e_878d76b2f827,不良反应,不良反应,,1.0,medical_kg,1.0
e_85268c92f0b9,e_751b7ddcd861,不良反应,不良反应,,1.0,medical_kg,1.0
e_85268c92f0b9,e_d8b605f8d607,不良反应,不良反应,,1.0,medical_kg,1.0
e_85268c92f0b9,e_32dcb884ffa2,不良反应,不良反应,,1.0,medical_kg,1.0
e_47568b7352d6,e_878d76b2f827,不良反应,不良反应,,1.0,medical_kg,1.0
e_47568b7352d6,e_751b7ddcd861,不良反应,不良反应,,1.0,medical_kg,1.0
e_5a34f690c311,e_527b296f05c6,不良反应,不良反应,,1.0,medical_kg,1.0
e_0e9534cb0845,e_f3da59104a62,适应症,适应症,,1.0,medical_kg,1.0
e_0e9534cb0845,e_0de708d03d7c,不良反应,不良反应,,1.0,medical_kg,1.0
e_0e9534cb0845,e_d8f15542a1b6,成份,成份,,1.0,medical_kg,1.0
e_0e9534cb0845,e_4c6d361eae3b,成份,成份,,1.0,medical_kg,1.0
e_0e9534cb0845,e_0f1cb05516be,适应症,适应症,,1.0,medical_kg,1.0
e_0e9534cb0845,e_57a053cc0a43,不良反应,不良反应,,1.0,medical_kg,1.0
e_0e9534cb0845,e_59b2be8102f9,不良反应,不良反应,,1.0,medical_kg,1.0
e_b4f78d3a1219,e_f3da59104a62,适应症,适应症,,1.0,medical_kg,1.0
e_b4f78d3a1219,e_568a113a99be,不良反应,不良反应,,1.0,medical_kg,1.0
e_b4f78d3a1219,e_116a736879f8,不良反应,不良反应,,1.0,medical_kg,1.0
e_ddfd317532d6,e_568a113a99be,不良反应,不良反应,,1.0,medical_kg,1.0
e_ddfd317532d6,e_b5fd325c0daa,不良反应,不良反应,,1.0,medical_kg,1.0
e_29e21390d951,e_73bd92f3f1bd,不良反应,不良反应,,1.0,medical_kg,1.0
e_ddfd317532d6,e_59b2be8102f9,不良反应,不良反应,,1.0,medical_kg,1.0
e_7370096ff783,e_568a113a99be,不良反应,不良反应,,1.0,medical_kg,1.0
e_7370096ff783,e_1b315df37beb,适应症,适应症,,1.0,medical_kg,1.0
e_7370096ff783,e_d8b605f8d607,不良反应,不良反应,,1.0,medical_kg,1.0
e_87257789a5f6,e_1b315df37beb,适应症,适应症,,1.0,medical_kg,1.0
e_87257789a5f6,e_a182e2c96a52,成份,成份,,1.0,medical_kg,1.0
e_87257789a5f6,e_7fdcd7416a8c,成份,成份,,1.0,medical_kg,1.0
e_87257789a5f6,e_6cee1fb59f87,成份,成份,,1.0,medical_kg,1.0
e_87257789a5f6,e_0f1cb05516be,适应症,适应症,,1.0,medical_kg,1.0
e_87257789a5f6,e_16a3744e1efb,分类,分类,,1.0,medical_kg,1.0
e_87257789a5f6,e_35399356f7ff,成份,成份,,1.0,medical_kg,1.0
e_87257789a5f6,e_73b925cd872a,成份,成份,,1.0,medical_kg,1.0
e_22de50009708,e_ba4446f732f7,分类,分类,,1.0,medical_kg,1.0
e_22de50009708,e_7fdcd7416a8c,成份,成份,,1.0,medical_kg,1.0
e_22de50009708,e_1b315df37beb,适应症,适应症,,1.0,medical_kg,1.0
e_22de50009708,e_d2886fdd619a,成份,成份,,1.0,medical_kg,1.0
e_22de50009708,e_0f1cb05516be,适应症,适应症,,1.0,medical_kg,1.0
e_22de50009708,e_740f8a8b1e93,成份,成份,,1.0,medical_kg,1.0
e_9ec9189a2af2,e_e82f0f5df305,成份,成份,,1.0,medical_kg,1.0
e_9ec9189a2af2,e_2e3de1e904f7,不良反应,不良反应,,1.0,medical_kg,1.0
e_9ec9189a2af2,e_2615ed9f122a,不良反应,不良反应,,1.0,medical_kg,1.0
e_9ec9189a2af2,e_32dcb884ffa2,不良反应,不良反应,,1.0,medical_kg,1.0
e_0f5b570943ad,e_f3da59104a62,适应症,适应症,,1.0,medical_kg,1.0
e_0f5b570943ad,e_0de708d03d7c,不良反应,不良反应,,1.0,medical_kg,1.0
e_0f5b570943ad,e_d8f15542a1b6,成份,成份,,1.0,medical_kg,1.0
e_0f5b570943ad,e_4c6d361eae3b,成份,成份,,1.0,medical_kg,1.0
e_0f5b570943ad,e_d232daee0218,分类,分类,,1.0,medical_kg,1.0
e_0f5b570943ad,e_0f1cb05516be,适应症,适应症,,1.0,medical_kg,1.0
e_0f5b570943ad,e_57a053cc0a43,不良反应,不良反应,,1.0,medical_kg,1.0
e_0f5b570943ad,e_32dcb884ffa2,不良反应,不良反应,,1.0,medical_kg,1.0
e_0f5b570943ad,e_a82b30230d64,不良反应,不良反应,,1.0,medical_kg,1.0
e_0f5b570943ad,e_59b2be8102f9,不良反应,不良反应,,1.0,medical_kg,1.0
e_92bf3f6d0828,e_167e7e9f6467,不良反应,不良反应,,1.0,medical_kg,1.0
e_92bf3f6d0828,e_568a113a99be,不良反应,不良反应,,1.0,medical_kg,1.0
e_92bf3f6d0828,e_878d76b2f827,不良反应,不良反应,,1.0,medical_kg,1.0
e_92bf3f6d0828,e_40084d150e04,不良反应,不良反应,,1.0,medical_kg,1.0
e_92bf3f6d0828,e_b8033089ac4b,不良反应,不良反应,,1.0,medical_kg,1.0
e_31ac3e3c047a,e_1b315df37beb,适应症,适应症,,1.0,medical_kg,1.0
e_ef06c2a9f7a0,e_180716b7ffd1,适应症,适应症,,1.0,medical_kg,1.0
e_ef06c2a9f7a0,e_527b296f05c6,适应症,适应症,,1.0,medical_kg,1.0
e_fd62fe0740cf,e_65264c873eaf,不良反应,不良反应,,1.0,medical_kg,1.0
e_fd62fe0740cf,e_568a113a99be,不良反应,不良反应,,1.0,medical_kg,1.0
e_fd62fe0740cf,e_0de708d03d7c,不良反应,不良反应,,1.0,medical_kg,1.0
e_fd62fe0740cf,e_878d76b2f827,不良反应,不良反应,,1.0,medical_kg,1.0
e_fd62fe0740cf,e_1b315df37beb,适应症,适应症,,1.0,medical_kg,1.0
e_fd62fe0740cf,e_6e8be29e6bb9,成份,成份,,1.0,medical_kg,1.0
e_fd62fe0740cf,e_6a79266ff8ff,成份,成份,,1.0,medical_kg,1.0
e_fd62fe0740cf,e_cc1c88a86105,不良反应,不良反应,,1.0,medical_kg,1.0
e_fd62fe0740cf,e_c343455e63da,分类,分类,,1.0,medical_kg,1.0
e_fd62fe0740cf,e_0f1cb05516be,适应症,适应症,,1.0,medical_kg,1.0
e_fd62fe0740cf,e_a2807b53c40e,不良反应,不良反应,,1.0,medical_kg,1.0
e_fd62fe0740cf,e_c8f67fa32571,不良反应,不良反应,,1.0,medical_kg,1.0
e_fd62fe0740cf,e_f93435b56083,不良反应,不良反应,,1.0,medical_kg,1.0
e_7d5310dcdce1,e_dbe7c6177563,不良反应,不良反应,,1.0,medical_kg,1.0
e_bbe9477c420e,e_568a113a99be,不良反应,不良反应,,1.0,medical_kg,1.0
e_bbe9477c420e,e_878d76b2f827,不良反应,不良反应,,1.0,medical_kg,1.0
e_bbe9477c420e,e_a406d158e7ef,不良反应,不良反应,,1.0,medical_kg,1.0
e_aa5df4d1880e,e_8de197a1acf5,不良反应,不良反应,,1.0,medical_kg,1.0
e_aa5df4d1880e,e_59b2be8102f9,不良反应,不良反应,,1.0,medical_kg,1.0
e_897da2430ced,e_9f2bf8890b14,适应症,适应症,,1.0,medical_kg,1.0
e_910f52ebfbec,e_23622499da90,用法用量,用法用量,,1.0,medical_kg,1.0
e_7395d36987d8,e_9f2bf8890b14,适应症,适应症,,1.0,medical_kg,1.0
e_59a74b1ddaa8,e_9f2bf8890b14,适应症,适应症,,1.0,medical_kg,1.0
e_6197f08fd5a3,e_51527042965a,禁忌,禁忌,,1.0,medical_kg,1.0
e_3a6493512bfa,e_568a113a99be,不良反应,不良反应,,1.0,medical_kg,1.0
e_3a6493512bfa,e_878d76b2f827,不良反应,不良反应,,1.0,medical_kg,1.0
e_8c76bc55a6ee,e_0de708d03d7c,不良反应,不良反应,,1.0,medical_kg,1.0
e_8c76bc55a6ee,e_0f1cb05516be,适应症,适应症,,1.0,medical_kg,1.0
e_02551c8c61c6,e_fcbb676fe0c5,英文名称,英文名称,,1.0,medical_kg,1.0
e_02551c8c61c6,e_568a113a99be,适应症,适应症,,1.0,medical_kg,1.0
e_02551c8c61c6,e_214510423547,不良反应,不良反应,,1.0,medical_kg,1.0
e_02551c8c61c6,e_878d76b2f827,适应症,适应症,,1.0,medical_kg,1.0
e_02551c8c61c6,e_5e43ce43d817,分类,分类,,1.0,medical_kg,1.0
e_02551c8c61c6,e_751b7ddcd861,适应症,适应症,,1.0,medical_kg,1.0
e_02551c8c61c6,e_0ed09fe4b3f9,成份,成份,,1.0,medical_kg,1.0
e_02551c8c61c6,e_1b315df37beb,适应症,适应症,,1.0,medical_kg,1.0
e_02551c8c61c6,e_fdb7b47d1ba3,成份,成份,,1.0,medical_kg,1.0
e_02551c8c61c6,e_c29e8d8481d3,成份,成份,,1.0,medical_kg,1.0
e_1316d3a6e76e,e_c55be15022a1,不良反应,不良反应,,1.0,medical_kg,1.0
e_1316d3a6e76e,e_622b6431ad8f,不良反应,不良反应,,1.0,medical_kg,1.0
e_1316d3a6e76e,e_05513b236c94,不良反应,不良反应,,1.0,medical_kg,1.0
e_924dc0817d87,e_e8b7e1401098,成份,成份,,1.0,medical_kg,1.0
e_924dc0817d87,e_46fa37923c07,成份,成份,,1.0,medical_kg,1.0
e_924dc0817d87,e_72f76d96d8df,用法用量,用法用量,,1.0,medical_kg,1.0
e_924dc0817d87,e_4175b9ca05e2,成份,成份,,1.0,medical_kg,1.0
e_924dc0817d87,e_e1e3e9fa3732,成份,成份,,1.0,medical_kg,1.0
e_c21d5888f00e,e_37ff73932573,成份,成份,,1.0,medical_kg,1.0
e_c21d5888f00e,e_15042c033d37,分类,分类,,1.0,medical_kg,1.0
e_924dc0817d87,e_171ad5607dfc,成份,成份,,1.0,medical_kg,1.0
e_c21d5888f00e,e_22f635caec6a,用法用量,用法用量,,1.0,medical_kg,1.0
e_c21d5888f00e,e_852c7b6d8358,适应症,适应症,,1.0,medical_kg,1.0
e_c21d5888f00e,e_cb4059a2b99f,禁忌,禁忌,,1.0,medical_kg,1.0
e_c21d5888f00e,e_52eb8b22bdc8,成份,成份,,1.0,medical_kg,1.0
e_c21d5888f00e,e_6f65111bb87c,成份,成份,,1.0,medical_kg,1.0
e_c21d5888f00e,e_45be97c4cf59,药品分类,药品分类,,1.0,medical_kg,1.0
e_c21d5888f00e,e_1b315df37beb,适应症,适应症,,1.0,medical_kg,1.0
e_c21d5888f00e,e_29f8c0662686,适应症,适应症,,1.0,medical_kg,1.0
e_c21d5888f00e,e_dc4fc14114ce,成份,成份,,1.0,medical_kg,1.0
e_c21d5888f00e,e_9b9a1891a657,成份,成份,,1.0,medical_kg,1.0
e_c21d5888f00e,e_776578de5093,成份,成份,,1.0,medical_kg,1.0
e_c21d5888f00e,e_1138cf90bd1e,成份,成份,,1.0,medical_kg,1.0
e_c9ecca4aef96,e_26e4f535bfa7,成份,成份,,1.0,medical_kg,1.0
e_c9ecca4aef96,e_15042c033d37,分类,分类,,1.0,medical_kg,1.0
e_c21d5888f00e,e_7b7df3e02e79,成份,成份,,1.0,medical_kg,1.0
e_c21d5888f00e,e_e3e1536a5574,成份,成份,,1.0,medical_kg,1.0
e_c9ecca4aef96,e_fd83304d73b1,成份,成份,,1.0,medical_kg,1.0
e_c9ecca4aef96,e_65264c873eaf,适应症,适应症,,1.0,medical_kg,1.0
e_c9ecca4aef96,e_2e8563011d38,不良反应,不良反应,,1.0,medical_kg,1.0
e_c9ecca4aef96,e_6060ef4c0954,成份,成份,,1.0,medical_kg,1.0
e_c9ecca4aef96,e_2ee7433b000c,成份,成份,,1.0,medical_kg,1.0
e_c9ecca4aef96,e_71699cbc8f31,成份,成份,,1.0,medical_kg,1.0
e_c9ecca4aef96,e_45be97c4cf59,药品分类,药品分类,,1.0,medical_kg,1.0
e_c9ecca4aef96,e_29f8c0662686,适应症,适应症,,1.0,medical_kg,1.0
e_c9ecca4aef96,e_d1c0f049601a,成份,成份,,1.0,medical_kg,1.0
e_c9ecca4aef96,e_a3c03591bda9,成份,成份,,1.0,medical_kg,1.0
e_c9ecca4aef96,e_770245de5652,成份,成份,,1.0,medical_kg,1.0
e_c9ecca4aef96,e_9f2bf8890b14,适应症,适应症,,1.0,medical_kg,1.0
e_c9ecca4aef96,e_f980d26ea2c4,成份,成份,,1.0,medical_kg,1.0
e_c9ecca4aef96,e_7f3a4590e01f,成份,成份,,1.0,medical_kg,1.0
e_7541b4ff3954,e_014dfc085fff,不良反应,不良反应,,1.0,medical_kg,1.0
e_7541b4ff3954,e_ad9e8c231e89,用法用量,用法用量,,1.0,medical_kg,1.0
e_c9ecca4aef96,e_171ad5607dfc,成份,成份,,1.0,medical_kg,1.0
e_7541b4ff3954,e_15042c033d37,分类,分类,,1.0,medical_kg,1.0
e_7541b4ff3954,e_862555f996da,用法用量,用法用量,,1.0,medical_kg,1.0
e_7541b4ff3954,e_3d3c0b1ea265,成份,成份,,1.0,medical_kg,1.0
e_7541b4ff3954,e_26e4f535bfa7,成份,成份,,1.0,medical_kg,1.0
e_7541b4ff3954,e_65264c873eaf,适应症,适应症,,1.0,medical_kg,1.0
e_7541b4ff3954,e_fd83304d73b1,成份,成份,,1.0,medical_kg,1.0
e_7541b4ff3954,e_632951fc2fe8,贮藏,贮藏,,1.0,medical_kg,1.0
e_7541b4ff3954,e_e8b7e1401098,成份,成份,,1.0,medical_kg,1.0
e_7541b4ff3954,e_51527042965a,禁忌,禁忌,,1.0,medical_kg,1.0
e_7541b4ff3954,e_29f8c0662686,适应症,适应症,,1.0,medical_kg,1.0
e_7541b4ff3954,e_746573b047a7,用法用量,用法用量,,1.0,medical_kg,1.0
e_7541b4ff3954,e_6060ef4c0954,成份,成份,,1.0,medical_kg,1.0
e_7541b4ff3954,e_4afff91a5275,成份,成份,,1.0,medical_kg,1.0
e_7541b4ff3954,e_2961b25b3bc4,成份,成份,,1.0,medical_kg,1.0
e_7541b4ff3954,e_2ee7433b000c,成份,成份,,1.0,medical_kg,1.0
e_7541b4ff3954,e_2e8563011d38,不良反应,不良反应,,1.0,medical_kg,1.0
e_7541b4ff3954,e_4e391c1e86c3,成份,成份,,1.0,medical_kg,1.0
e_7541b4ff3954,e_71699cbc8f31,成份,成份,,1.0,medical_kg,1.0
e_7541b4ff3954,e_d1c0f049601a,成份,成份,,1.0,medical_kg,1.0
e_7541b4ff3954,e_9f2bf8890b14,适应症,适应症,,1.0,medical_kg,1.0
e_7541b4ff3954,e_a3c03591bda9,成份,成份,,1.0,medical_kg,1.0
e_7541b4ff3954,e_770245de5652,成份,成份,,1.0,medical_kg,1.0
e_ec4d3aab3419,e_15042c033d37,分类,分类,,1.0,medical_kg,1.0
e_7541b4ff3954,e_171ad5607dfc,成份,成份,,1.0,medical_kg,1.0
e_ec4d3aab3419,e_5057e83b62b0,英文名称,英文名称,,1.0,medical_kg,1.0
e_7541b4ff3954,e_a0361802720e,成份,成份,,1.0,medical_kg,1.0
e_ec4d3aab3419,e_ace68e8a27b1,成份,成份,,1.0,medical_kg,1.0
e_7541b4ff3954,e_7f3a4590e01f,成份,成份,,1.0,medical_kg,1.0
e_ec4d3aab3419,e_45be97c4cf59,药品分类,药品分类,,1.0,medical_kg,1.0
e_ec4d3aab3419,e_6060ef4c0954,成份,成份,,1.0,medical_kg,1.0
e_7541b4ff3954,e_f980d26ea2c4,成份,成份,,1.0,medical_kg,1.0
e_ec4d3aab3419,e_9e3d93dc7da2,成份,成份,,1.0,medical_kg,1.0
e_ec4d3aab3419,e_9410ccdf3382,成份,成份,,1.0,medical_kg,1.0
e_ec4d3aab3419,e_a3c03591bda9,成份,成份,,1.0,medical_kg,1.0
e_ec4d3aab3419,e_71699cbc8f31,成份,成份,,1.0,medical_kg,1.0
e_ec4d3aab3419,e_cc7b3e7c507a,成份,成份,,1.0,medical_kg,1.0
e_ec4d3aab3419,e_f1f9712d1080,成份,成份,,1.0,medical_kg,1.0
e_ec4d3aab3419,e_e3e1536a5574,成份,成份,,1.0,medical_kg,1.0
e_86994188af38,e_51527042965a,禁忌,禁忌,,1.0,medical_kg,1.0
e_0e86d949147e,e_28e581ec7d57,英文名称,英文名称,,1.0,medical_kg,1.0
e_8a05de263280,e_f3da59104a62,适应症,适应症,,1.0,medical_kg,1.0
e_8a05de263280,e_4f324c14a195,分类,分类,,1.0,medical_kg,1.0
e_8a05de263280,e_0de708d03d7c,不良反应,不良反应,,1.0,medical_kg,1.0
e_8a05de263280,e_1b315df37beb,适应症,适应症,,1.0,medical_kg,1.0
e_8a05de263280,e_0f1cb05516be,适应症,适应症,,1.0,medical_kg,1.0
e_8a05de263280,e_57a053cc0a43,不良反应,不良反应,,1.0,medical_kg,1.0
e_8a05de263280,e_dbe7c6177563,不良反应,不良反应,,1.0,medical_kg,1.0
e_8a05de263280,e_32dcb884ffa2,不良反应,不良反应,,1.0,medical_kg,1.0
e_81809367bb1e,e_728c0c663c8c,不良反应,不良反应,,1.0,medical_kg,1.0
e_3aae01db45f6,e_65264c873eaf,不良反应,不良反应,,1.0,medical_kg,1.0
e_3aae01db45f6,e_f3da59104a62,不良反应,不良反应,,1.0,medical_kg,1.0
e_3aae01db45f6,e_73bd92f3f1bd,不良反应,不良反应,,1.0,medical_kg,1.0
e_3aae01db45f6,e_55cc77a8bbe6,不良反应,不良反应,,1.0,medical_kg,1.0
e_9d7db442a03a,e_65264c873eaf,不良反应,不良反应,,1.0,medical_kg,1.0
e_9d7db442a03a,e_981621c173f0,成份,成份,,1.0,medical_kg,1.0
e_9d7db442a03a,e_bc726e49e29e,成份,成份,,1.0,medical_kg,1.0
e_9d7db442a03a,e_c29e8d8481d3,成份,成份,,1.0,medical_kg,1.0
e_9d7db442a03a,e_a406d158e7ef,不良反应,不良反应,,1.0,medical_kg,1.0
e_8c8f6f2ccd70,e_65264c873eaf,不良反应,不良反应,,1.0,medical_kg,1.0
e_8c8f6f2ccd70,e_a406d158e7ef,不良反应,不良反应,,1.0,medical_kg,1.0
e_0d950db8ec36,e_d96279c229fe,成份,成份,,1.0,medical_kg,1.0
e_0d950db8ec36,e_568a113a99be,不良反应,不良反应,,1.0,medical_kg,1.0
e_0d950db8ec36,e_73bd92f3f1bd,不良反应,不良反应,,1.0,medical_kg,1.0
e_0d950db8ec36,e_878d76b2f827,不良反应,不良反应,,1.0,medical_kg,1.0
e_0d950db8ec36,e_751b7ddcd861,不良反应,不良反应,,1.0,medical_kg,1.0
e_0d950db8ec36,e_1b315df37beb,适应症,适应症,,1.0,medical_kg,1.0
e_0d950db8ec36,e_4b488263145d,分类,分类,,1.0,medical_kg,1.0
e_0d950db8ec36,e_3498057ab4d9,成份,成份,,1.0,medical_kg,1.0
e_0d950db8ec36,e_5c8ca2c29837,不良反应,不良反应,,1.0,medical_kg,1.0
e_0d950db8ec36,e_afa0586aae45,不良反应,不良反应,,1.0,medical_kg,1.0
e_0d950db8ec36,e_0f1cb05516be,适应症,适应症,,1.0,medical_kg,1.0
e_0d950db8ec36,e_eee2c56facc8,不良反应,不良反应,,1.0,medical_kg,1.0
e_0d950db8ec36,e_116a736879f8,不良反应,不良反应,,1.0,medical_kg,1.0
e_aacee34dd537,e_b5fd325c0daa,不良反应,不良反应,,1.0,medical_kg,1.0
e_8563990bec29,e_878d76b2f827,适应症,适应症,,1.0,medical_kg,1.0
e_8563990bec29,e_1b315df37beb,适应症,适应症,,1.0,medical_kg,1.0
e_8563990bec29,e_488d4daa36d0,适应症,适应症,,1.0,medical_kg,1.0
e_1da5633f623e,e_577f89db0006,不良反应,不良反应,,1.0,medical_kg,1.0
e_1da5633f623e,e_8b7da4a559fe,成份,成份,,1.0,medical_kg,1.0
e_cd588d86298e,e_6d5c8f930945,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_728c0c663c8c,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_6147a1c466cf,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_7b73313397f8,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_6546a20721fd,英文名称,英文名称,,1.0,medical_kg,1.0
e_cd588d86298e,e_13ee2b8bd9e1,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_73bd92f3f1bd,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_40d3b29876af,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_f470923baa65,适应症,适应症,,1.0,medical_kg,1.0
e_cd588d86298e,e_29fdf3afe8b1,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_0a0547540210,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_9792f5abf051,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_568a113a99be,适应症,适应症,,1.0,medical_kg,1.0
e_cd588d86298e,e_c509a2c45f28,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_878d76b2f827,适应症,适应症,,1.0,medical_kg,1.0
e_cd588d86298e,e_cf352bd7f965,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_1b315df37beb,适应症,适应症,,1.0,medical_kg,1.0
e_cd588d86298e,e_2e8563011d38,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_23e2496010a7,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_5e43ce43d817,分类,分类,,1.0,medical_kg,1.0
e_cd588d86298e,e_45be97c4cf59,药品分类,药品分类,,1.0,medical_kg,1.0
e_cd588d86298e,e_4a41d9917e45,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_622b6431ad8f,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_280fd0f36c09,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_c8ed51b3e2df,成份,成份,,1.0,medical_kg,1.0
e_cd588d86298e,e_dbe7c6177563,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_89f6ca7517da,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_f7bb93ef8a9b,成份,成份,,1.0,medical_kg,1.0
e_cd588d86298e,e_addf493d4653,商品名,商品名,,1.0,medical_kg,1.0
e_cd588d86298e,e_f4faa7c491ea,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_4628ab01f2d4,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_b1e0a369c592,成份,成份,,1.0,medical_kg,1.0
e_cd588d86298e,e_2e0256941983,不良反应,不良反应,,1.0,medical_kg,1.0
e_cd588d86298e,e_d3a71a5669d5,不良反应,不良反应,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_568a113a99be,不良反应,不良反应,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_f470923baa65,适应症,适应症,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_878d76b2f827,适应症,适应症,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_eb4020dab574,英文名称,英文名称,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_13eda4e948c6,商品名,商品名,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_0d05cfd38f24,药品监管分级,药品监管分级,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_9db91b333ed7,不良反应,不良反应,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_f4faa7c491ea,不良反应,不良反应,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_1b315df37beb,适应症,适应症,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_a9bb3315747f,不良反应,不良反应,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_23e2496010a7,不良反应,不良反应,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_32dcb884ffa2,不良反应,不良反应,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_622b6431ad8f,不良反应,不良反应,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_6015fabafb23,不良反应,不良反应,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_4a41d9917e45,不良反应,不良反应,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_2e8563011d38,不良反应,不良反应,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_f9399dd08e93,不良反应,不良反应,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_0a70485485fc,不良反应,不良反应,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_45be97c4cf59,药品分类,药品分类,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_c8ed51b3e2df,成份,成份,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_dbe7c6177563,不良反应,不良反应,,1.0,medical_kg,1.0
e_9679dbc4d9f1,e_915c9a98e730,成份,成份,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_280fd0f36c09,不良反应,不良反应,,1.0,medical_kg,1.0
e_9679dbc4d9f1,e_c5ed92684bfd,有效期,有效期,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_2e0256941983,不良反应,不良反应,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_1197eeee1f5d,不良反应,不良反应,,1.0,medical_kg,1.0
e_9679dbc4d9f1,e_e4709106239d,英文名称,英文名称,,1.0,medical_kg,1.0
e_9679dbc4d9f1,e_27b3a766cc7c,药品分类,药品分类,,1.0,medical_kg,1.0
e_9679dbc4d9f1,e_6d5c8f930945,不良反应,不良反应,,1.0,medical_kg,1.0
e_f0bd6cf3c42b,e_c86ccf0ad56f,不良反应,不良反应,,1.0,medical_kg,1.0
e_9679dbc4d9f1,e_5c63c8cac007,英文名称,英文名称,,1.0,medical_kg,1.0
e_9679dbc4d9f1,e_d4514b396358,适应症,适应症,,1.0,medical_kg,1.0
e_9679dbc4d9f1,e_5c91e304e38b,成份,成份,,1.0,medical_kg,1.0
e_9679dbc4d9f1,e_40d3b29876af,不良反应,不良反应,,1.0,medical_kg,1.0
e_9679dbc4d9f1,e_9792f5abf051,不良反应,不良反应,,1.0,medical_kg,1.0
e_9679dbc4d9f1,e_acd8afeebe70,药品监管分级,药品监管分级,,1.0,medical_kg,1.0
e_9679dbc4d9f1,e_4f4aaf79e1c7,商品名,商品名,,1.0,medical_kg,1.0
e_9679dbc4d9f1,e_f470923baa65,适应症,适应症,,1.0,medical_kg,1.0
e_9679dbc4d9f1,e_878d76b2f827,适应症,适应症,,1.0,medical_kg,1.0
e_9679dbc4d9f1,e_e8b7e1401098,成份,成份,,1.0,medical_kg,1.0
e_9679dbc4d9f1,e_1496d9a2bb68,适应症,适应症,,1.0,medical_kg,1.0
e_9679dbc4d9f1,e_1546cf83e077,禁忌,禁忌,,1.0,medical_kg,1.0
e_9679dbc4d9f1,e_5e43ce43d817,分类,分类,,1.0,medical_kg,1.0
